article,date,max_ratio,max_ratio_hi,max_ratio_lo,language
alcohol and tobacco tax and trade bureau,2012-10-28,0.006201600000000001,0.006684418125000001,0.005744203125000001,en
alcohol and tobacco tax and trade bureau,2012-11-04,0.005814000000000001,0.0062793018750000006,0.005373609375,en
alcohol and tobacco tax and trade bureau,2012-11-11,0.005814000000000001,0.0062793018750000006,0.005373609375,en
alcohol and tobacco tax and trade bureau,2012-11-18,0.005814000000000001,0.0062793018750000006,0.005373609375,en
alcohol and tobacco tax and trade bureau,2012-11-25,0.005814000000000001,0.0062793018750000006,0.005373609375,en
alcohol and tobacco tax and trade bureau,2012-12-02,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2012-12-09,0.005814000000000001,0.0062793018750000006,0.005373609375,en
alcohol and tobacco tax and trade bureau,2012-12-16,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2012-12-23,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2012-12-30,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2013-01-06,0.005814000000000001,0.0062793018750000006,0.005373609375,en
alcohol and tobacco tax and trade bureau,2013-01-13,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2013-01-20,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2013-01-27,0.0054264000000000005,0.005874185625,0.005003015625000001,en
alcohol and tobacco tax and trade bureau,2013-02-03,0.0054264000000000005,0.005874185625,0.005003015625000001,en
alcohol and tobacco tax and trade bureau,2013-02-10,0.0054264000000000005,0.005874185625,0.005003015625000001,en
alcohol and tobacco tax and trade bureau,2013-02-17,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2013-02-24,0.0081396,0.008709999375000001,0.007597171875000001,en
alcohol and tobacco tax and trade bureau,2013-03-03,0.0081396,0.008709999375000001,0.007597171875000001,en
alcohol and tobacco tax and trade bureau,2013-03-10,0.0054264000000000005,0.005874185625,0.005003015625000001,en
alcohol and tobacco tax and trade bureau,2013-03-17,0.010465200000000001,0.011140696875000002,0.009820734375000003,en
alcohol and tobacco tax and trade bureau,2013-03-24,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2013-03-31,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2013-04-07,0.0054264000000000005,0.005874185625,0.005003015625000001,en
alcohol and tobacco tax and trade bureau,2013-04-14,0.0054264000000000005,0.005874185625,0.005003015625000001,en
alcohol and tobacco tax and trade bureau,2013-04-21,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2013-04-28,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2013-05-05,0.0054264000000000005,0.005874185625,0.005003015625000001,en
alcohol and tobacco tax and trade bureau,2013-05-12,0.0054264000000000005,0.005874185625,0.005003015625000001,en
alcohol and tobacco tax and trade bureau,2013-05-19,0.010465200000000001,0.011140696875000002,0.009820734375000003,en
alcohol and tobacco tax and trade bureau,2013-05-26,0.0054264000000000005,0.005874185625,0.005003015625000001,en
alcohol and tobacco tax and trade bureau,2013-06-02,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2013-06-09,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2013-06-16,0.0054264000000000005,0.005874185625,0.005003015625000001,en
alcohol and tobacco tax and trade bureau,2013-06-23,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2013-06-30,0.0054264000000000005,0.005874185625,0.005003015625000001,en
alcohol and tobacco tax and trade bureau,2013-07-07,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2013-07-14,0.0054264000000000005,0.005874185625,0.005003015625000001,en
alcohol and tobacco tax and trade bureau,2013-07-21,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2013-07-28,0.010852800000000001,0.011545813125,0.010191328125000003,en
alcohol and tobacco tax and trade bureau,2013-08-04,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2013-08-11,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2013-08-18,0.010852800000000001,0.011545813125,0.010191328125000003,en
alcohol and tobacco tax and trade bureau,2013-08-25,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2013-09-01,0.010465200000000001,0.011140696875000002,0.009820734375000003,en
alcohol and tobacco tax and trade bureau,2013-09-08,0.0050388,0.005469069375000001,0.004632421875000001,en
alcohol and tobacco tax and trade bureau,2013-09-15,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2013-09-22,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2013-09-29,0.0050388,0.005469069375000001,0.004632421875000001,en
alcohol and tobacco tax and trade bureau,2013-10-06,0.015116400000000002,0.016002091875000003,0.014267859375000002,en
alcohol and tobacco tax and trade bureau,2013-10-13,0.0050388,0.005469069375000001,0.004632421875000001,en
alcohol and tobacco tax and trade bureau,2013-10-20,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2013-10-27,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2013-11-03,0.0050388,0.005469069375000001,0.004632421875000001,en
alcohol and tobacco tax and trade bureau,2013-11-10,0.0050388,0.005469069375000001,0.004632421875000001,en
alcohol and tobacco tax and trade bureau,2013-11-17,0.00969,0.010330464375,0.009079546875,en
alcohol and tobacco tax and trade bureau,2013-11-24,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2013-12-01,0.0050388,0.005469069375000001,0.004632421875000001,en
alcohol and tobacco tax and trade bureau,2013-12-08,0.0050388,0.005469069375000001,0.004632421875000001,en
alcohol and tobacco tax and trade bureau,2013-12-15,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2013-12-22,0.0054264000000000005,0.005874185625,0.005003015625000001,en
alcohol and tobacco tax and trade bureau,2013-12-29,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2014-01-05,0.0046512,0.005063953125,0.004261828125,en
alcohol and tobacco tax and trade bureau,2014-01-12,0.0046512,0.005063953125,0.004261828125,en
alcohol and tobacco tax and trade bureau,2014-01-19,0.0046512,0.005063953125,0.004261828125,en
alcohol and tobacco tax and trade bureau,2014-01-26,0.0139536,0.014786743125,0.013156078125000002,en
alcohol and tobacco tax and trade bureau,2014-02-02,0.0050388,0.005469069375000001,0.004632421875000001,en
alcohol and tobacco tax and trade bureau,2014-02-09,0.0046512,0.005063953125,0.004261828125,en
alcohol and tobacco tax and trade bureau,2014-02-16,0.0143412,0.015191859375000002,0.013526671875000002,en
alcohol and tobacco tax and trade bureau,2014-02-23,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2014-03-02,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2014-03-09,0.0139536,0.014786743125,0.013156078125000002,en
alcohol and tobacco tax and trade bureau,2014-03-16,0.0046512,0.005063953125,0.004261828125,en
alcohol and tobacco tax and trade bureau,2014-03-23,0.0046512,0.005063953125,0.004261828125,en
alcohol and tobacco tax and trade bureau,2014-03-30,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2014-04-06,0.0046512,0.005063953125,0.004261828125,en
alcohol and tobacco tax and trade bureau,2014-04-13,0.0050388,0.005469069375000001,0.004632421875000001,en
alcohol and tobacco tax and trade bureau,2014-04-20,0.0046512,0.005063953125,0.004261828125,en
alcohol and tobacco tax and trade bureau,2014-04-27,0.0046512,0.005063953125,0.004261828125,en
alcohol and tobacco tax and trade bureau,2014-05-04,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2014-05-11,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2014-05-18,0.0050388,0.005469069375000001,0.004632421875000001,en
alcohol and tobacco tax and trade bureau,2014-05-25,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2014-06-01,0.0050388,0.005469069375000001,0.004632421875000001,en
alcohol and tobacco tax and trade bureau,2014-06-08,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2014-06-15,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2014-06-22,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2014-06-29,0.0054264000000000005,0.005874185625,0.005003015625000001,en
alcohol and tobacco tax and trade bureau,2014-07-06,0.0054264000000000005,0.005874185625,0.005003015625000001,en
alcohol and tobacco tax and trade bureau,2014-07-13,0.0054264000000000005,0.005874185625,0.005003015625000001,en
alcohol and tobacco tax and trade bureau,2014-07-20,0.0054264000000000005,0.005874185625,0.005003015625000001,en
alcohol and tobacco tax and trade bureau,2014-07-27,0.0054264000000000005,0.005874185625,0.005003015625000001,en
alcohol and tobacco tax and trade bureau,2014-08-03,0.0054264000000000005,0.005874185625,0.005003015625000001,en
alcohol and tobacco tax and trade bureau,2014-08-10,0.0158916,0.016812324375,0.015009046875000003,en
alcohol and tobacco tax and trade bureau,2014-08-17,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2014-08-24,0.0050388,0.005469069375000001,0.004632421875000001,en
alcohol and tobacco tax and trade bureau,2014-08-31,0.0050388,0.005469069375000001,0.004632421875000001,en
alcohol and tobacco tax and trade bureau,2014-09-07,0.0050388,0.005469069375000001,0.004632421875000001,en
alcohol and tobacco tax and trade bureau,2014-09-14,0.0050388,0.005469069375000001,0.004632421875000001,en
alcohol and tobacco tax and trade bureau,2014-09-21,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2014-09-28,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2014-10-05,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2014-10-12,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2014-10-19,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2014-10-26,0.00969,0.010330464375,0.009079546875,en
alcohol and tobacco tax and trade bureau,2014-11-02,0.0046512,0.005063953125,0.004261828125,en
alcohol and tobacco tax and trade bureau,2014-11-09,0.0046512,0.005063953125,0.004261828125,en
alcohol and tobacco tax and trade bureau,2014-11-16,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2014-11-23,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2014-11-30,0.0046512,0.005063953125,0.004261828125,en
alcohol and tobacco tax and trade bureau,2014-12-07,0.0046512,0.005063953125,0.004261828125,en
alcohol and tobacco tax and trade bureau,2014-12-14,0.007364400000000001,0.007899766875,0.0068559843750000005,en
alcohol and tobacco tax and trade bureau,2014-12-21,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2014-12-28,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2015-01-04,0.0046512,0.005063953125,0.004261828125,en
alcohol and tobacco tax and trade bureau,2015-01-11,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2015-01-18,0.0089148,0.009520231875,0.008338359375000002,en
alcohol and tobacco tax and trade bureau,2015-01-25,0.0042636,0.004658836875000001,0.0038912343750000006,en
alcohol and tobacco tax and trade bureau,2015-02-01,0.0042636,0.004658836875000001,0.0038912343750000006,en
alcohol and tobacco tax and trade bureau,2015-02-08,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2015-02-15,0.0046512,0.005063953125,0.004261828125,en
alcohol and tobacco tax and trade bureau,2015-02-22,0.0042636,0.004658836875000001,0.0038912343750000006,en
alcohol and tobacco tax and trade bureau,2015-03-01,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2015-03-08,0.0089148,0.009520231875,0.008338359375000002,en
alcohol and tobacco tax and trade bureau,2015-03-15,0.0042636,0.004658836875000001,0.0038912343750000006,en
alcohol and tobacco tax and trade bureau,2015-03-22,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2015-03-29,0.0139536,0.014786743125,0.013156078125000002,en
alcohol and tobacco tax and trade bureau,2015-04-05,0.0046512,0.005063953125,0.004261828125,en
alcohol and tobacco tax and trade bureau,2015-04-12,0.0112404,0.011950929375,0.010561921875000001,en
alcohol and tobacco tax and trade bureau,2015-04-19,0.006589200000000001,0.007089534375,0.006114796875000001,en
alcohol and tobacco tax and trade bureau,2015-04-26,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2015-05-03,0.0046512,0.005063953125,0.004261828125,en
alcohol and tobacco tax and trade bureau,2015-05-10,0.0042636,0.004658836875000001,0.0038912343750000006,en
alcohol and tobacco tax and trade bureau,2015-05-17,0.006589200000000001,0.007089534375,0.006114796875000001,en
alcohol and tobacco tax and trade bureau,2015-05-24,0.0042636,0.004658836875000001,0.0038912343750000006,en
alcohol and tobacco tax and trade bureau,2015-05-31,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2015-06-07,0.006589200000000001,0.007089534375,0.006114796875000001,en
alcohol and tobacco tax and trade bureau,2015-06-14,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2015-06-21,0.0089148,0.009520231875,0.008338359375000002,en
alcohol and tobacco tax and trade bureau,2015-06-28,0.0089148,0.009520231875,0.008338359375000002,en
alcohol and tobacco tax and trade bureau,2015-07-05,0.0089148,0.009520231875,0.008338359375000002,en
alcohol and tobacco tax and trade bureau,2015-07-12,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2015-07-19,0.0046512,0.005063953125,0.004261828125,en
alcohol and tobacco tax and trade bureau,2015-07-26,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2015-08-02,0.0046512,0.005063953125,0.004261828125,en
alcohol and tobacco tax and trade bureau,2015-08-09,0.0046512,0.005063953125,0.004261828125,en
alcohol and tobacco tax and trade bureau,2015-08-16,0.0089148,0.009520231875,0.008338359375000002,en
alcohol and tobacco tax and trade bureau,2015-08-23,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2015-08-30,0.0085272,0.009115115625000001,0.007967765625000001,en
alcohol and tobacco tax and trade bureau,2015-09-06,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2015-09-13,0.0042636,0.004658836875000001,0.0038912343750000006,en
alcohol and tobacco tax and trade bureau,2015-09-20,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2015-09-27,0.0085272,0.009115115625000001,0.007967765625000001,en
alcohol and tobacco tax and trade bureau,2015-10-04,0.0042636,0.004658836875000001,0.0038912343750000006,en
alcohol and tobacco tax and trade bureau,2015-10-11,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2015-10-18,0.0042636,0.004658836875000001,0.0038912343750000006,en
alcohol and tobacco tax and trade bureau,2015-10-25,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2015-11-01,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2015-11-08,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2015-11-15,0.012403200000000001,0.013166278125000002,0.011673703125000002,en
alcohol and tobacco tax and trade bureau,2015-11-22,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2015-11-29,0.0,0.00020255812500000002,0.0,en
alcohol and tobacco tax and trade bureau,2015-12-06,0.006201600000000001,0.006684418125000001,0.005744203125000001,en
alcohol and tobacco tax and trade bureau,2015-12-13,0.0042636,0.004658836875000001,0.0038912343750000006,en
alcohol and tobacco tax and trade bureau,2015-12-20,0.0046512,0.005063953125,0.004261828125,en
alcohol and tobacco tax and trade bureau,2015-12-27,0.0,0.00020255812500000002,0.0,en
border patrol,2011-01-02,0.7361111111111112,0.7482517482517482,0.7241379310344828,en
border patrol,2011-01-09,0.7222222222222222,0.7342657342657343,0.7103448275862069,en
border patrol,2011-01-16,0.6527777777777778,0.6643356643356644,0.6413793103448275,en
border patrol,2011-01-23,0.625,0.6363636363636364,0.6137931034482759,en
border patrol,2011-01-30,0.5972222222222222,0.6083916083916084,0.5862068965517241,en
border patrol,2011-02-06,0.7083333333333334,0.7202797202797203,0.696551724137931,en
border patrol,2011-02-13,0.5972222222222222,0.6083916083916084,0.5862068965517241,en
border patrol,2011-02-20,0.5694444444444444,0.5804195804195804,0.5586206896551724,en
border patrol,2011-02-27,0.5416666666666666,0.5524475524475524,0.5310344827586206,en
border patrol,2011-03-06,0.5277777777777778,0.5384615384615384,0.5172413793103449,en
border patrol,2011-03-13,0.5833333333333334,0.5944055944055944,0.5724137931034483,en
border patrol,2011-03-20,0.5833333333333334,0.5944055944055944,0.5724137931034483,en
